file_idx,event_idx,gen_particle_idx,eta,phi,pt,vx,vy,vz,sum_e,sum_e_minus_pt
4,0,27,-2.24860906601,0.884273707867,113.230079650879,0.0,0.0,0.0,318.62838474716,624.359717283008
4,1,23,-2.707832098007,2.892067193985,120.06364440918,0.0,0.0,0.0,97.143707250054,89.38872782229
4,2,23,-2.829789161682,-1.358906269073,106.375793457031,0.0,0.0,0.0,97.149490864148,107.996688435778
4,3,42,-2.442571640015,0.295621901751,153.294952392578,0.0,0.0,0.0,113.156714837524,116.916580776089
4,4,53,-2.613615751266,1.801630854607,116.594085693359,0.0,0.0,0.0,208.342097323496,256.005264592053
4,5,32,-2.2942943573,-2.648321866989,71.176696777344,0.0,0.0,0.0,16.505793230187,30.561277964448
4,8,34,-2.897042751312,-0.477720320225,96.550842285156,0.0,0.0,0.0,100.844711609321,127.618077383986
4,9,34,-2.532155990601,-0.168963208795,98.020980834961,0.0,0.0,0.0,304.025955352044,591.750375027958
4,10,36,-2.861376523972,-0.651514172554,93.018798828125,0.0,0.0,0.0,146.717329421455,219.906361155005
4,11,39,-2.691549301147,-1.630554795265,108.236808776855,0.0,0.0,0.0,127.492296563086,224.006464219277
4,12,39,-2.766663551331,1.512148499489,105.14045715332,0.0,0.0,0.0,115.722581030119,197.361115432692
4,13,19,-2.908874988556,1.826750993729,100.869239807129,0.0,0.0,0.0,80.443705745236,50.830894841731
4,14,38,-2.524973154068,1.852093100548,114.079551696777,0.0,0.0,0.0,212.389055863387,364.409778792388
4,15,5,-2.843385219574,2.600921392441,104.852470397949,0.0,0.0,0.0,86.838861022175,90.878757064134
4,17,61,-2.232279539108,-1.939246892929,58.763381958008,0.0,0.0,0.0,44.516359949275,49.151648664081
4,19,20,-2.359952926636,-2.169268846512,137.668930053711,0.0,0.0,0.0,253.611648388345,456.749819696436
4,21,59,-2.192248821259,1.482629299164,59.733520507812,0.0,0.0,0.0,29.02175764306,46.344422630556
4,22,33,-2.823634624481,-2.231058120728,99.632202148438,0.0,0.0,0.0,98.918526814723,160.319695718151
4,23,30,-2.521560907364,-2.989233255386,127.231170654297,0.0,0.0,0.0,162.972419800292,262.035562806038
4,24,38,-2.20396065712,2.071194887161,147.143600463867,0.0,0.0,0.0,265.949102213859,433.674088129987
4,25,34,-2.916590690613,2.411257505417,100.28165435791,0.0,0.0,0.0,93.413242367323,53.475126696927
4,26,39,-2.175452470779,-0.096778221428,141.552276611328,0.0,0.0,0.0,280.490660042338,520.959562638406
4,27,38,-2.218492031097,-1.354380846024,49.658168792725,0.0,0.0,0.0,572.110777029435,1114.615081618278
4,28,25,-2.685636758804,-2.665955543518,103.123123168945,0.0,0.0,0.0,174.477187223972,318.207203855971
4,29,34,-2.587893009186,0.455582022667,113.66414642334,0.0,0.0,0.0,169.652642634124,307.349771977454
4,32,78,-1.288472414017,-0.766837656498,147.012557983398,0.0,0.0,0.0,530.031441805801,1027.027278166905
4,33,13,-2.929775953293,-2.04136967659,99.220268249512,0.0,0.0,0.0,125.021177931401,54.01316721898
4,35,29,-2.623369455338,0.079065173864,84.519325256348,0.0,0.0,0.0,280.496482787722,533.988077110634
4,36,22,-2.529574155807,-2.479867458344,133.26887512207,0.0,0.0,0.0,135.101863151596,209.093645290602
4,37,41,-2.750781774521,-0.769588053226,94.474342346191,0.0,0.0,0.0,182.610098943635,332.401453356397
4,38,11,-2.206701040268,-0.448567420244,171.839706420898,0.0,0.0,0.0,186.431192224636,302.79917440143
4,39,34,-2.450726747513,2.358076572418,139.428161621094,0.0,0.0,0.0,150.117725616573,244.73796760029
4,40,27,-2.807801008224,1.934156417847,90.000030517578,0.0,0.0,0.0,205.621095433089,378.569665019763
4,41,22,-2.650639533997,-2.345408678055,104.793312072754,0.0,0.0,0.0,191.497043829394,345.332764813167
4,42,25,-2.303660869598,1.23875272274,156.528442382812,0.0,0.0,0.0,156.184413091986,248.275323128286
4,43,47,-2.666095972061,-1.045793771744,80.482353210449,0.0,0.0,0.0,343.847479923461,628.515242393724
4,44,34,-2.402371168137,2.612702846527,94.560424804688,0.0,0.0,0.0,357.864833873256,699.08670186534
4,46,34,-2.658387184143,-3.033359050751,109.317237854004,0.0,0.0,0.0,166.800212983748,271.549756910314
4,47,104,-1.880893230438,-1.731160283089,211.249877929688,0.0,0.0,0.0,328.392871236413,545.446047383575
4,48,78,-2.364722251892,0.95835340023,86.114471435547,0.0,0.0,0.0,405.736819594635,788.209821758494
4,49,75,-2.757597446442,-0.761623799801,114.254898071289,0.0,0.0,0.0,103.225013263305,81.449055752431
4,50,29,-2.832112789154,0.663633048534,104.711563110352,0.0,0.0,0.0,94.660119888626,113.990928584843
4,51,61,-2.302402734756,2.563746929169,170.347534179688,0.0,0.0,0.0,154.69426969152,185.126597364998
4,52,25,-2.845146179199,1.631360769272,106.443923950195,0.0,0.0,0.0,98.350692167771,81.737732439024
4,54,22,-2.515277862549,2.284773349762,142.019989013672,0.0,0.0,0.0,108.912423701532,124.395906780404
4,57,25,-2.706902742386,2.453961133957,83.863945007324,0.0,0.0,0.0,161.98626175912,291.863617374214
4,57,65,-2.160192728043,-0.793768465519,8.570742607117,6.830716609955,-7.134454727173,-42.853866577148,161.98626175912,291.863617374214
4,58,14,-2.649715662003,0.642364621162,124.672645568848,0.0,0.0,0.0,100.869962027381,117.763547733281
4,59,31,-2.216519355774,2.918325424194,68.989524841309,0.0,0.0,0.0,122.018211354739,231.222321419682
4,60,89,-2.284090995789,1.009280562401,129.620040893555,0.0,0.0,0.0,296.669817037073,521.349894818937
4,62,13,-2.707691669464,-1.703293681145,120.290626525879,0.0,0.0,0.0,106.201732599136,105.740907416889
4,63,38,-2.317827224731,-2.411013126373,132.41682434082,0.0,0.0,0.0,272.735369802087,507.558344659626
4,64,28,-2.492272853851,1.705372095108,87.597053527832,0.0,0.0,0.0,381.440505433743,745.5266498423
4,65,23,-2.097776412964,2.678701639175,200.944671630859,0.0,0.0,0.0,174.597439594159,227.213014673111
4,66,20,-2.487171888351,-0.614580512047,140.213836669922,0.0,0.0,0.0,121.762537734933,177.72548279486
4,68,27,-2.097514867783,2.112529039383,132.794357299805,0.0,0.0,0.0,382.025332524092,727.459822545384
4,69,26,-2.551874637604,0.663757681847,110.898880004883,0.0,0.0,0.0,251.344607756859,478.537840108042
4,70,37,-2.308363676071,-0.108222208917,117.063056945801,0.0,0.0,0.0,307.51930874763,585.034572636997
4,71,22,-2.754349946976,-2.924163818359,93.469863891602,0.0,0.0,0.0,162.937698740308,300.102434912172
4,72,18,-2.121532201767,-2.707011222839,197.104843139648,0.0,0.0,0.0,161.34507540785,211.991212902018
4,73,27,-1.127281427383,-3.008731365204,206.030075073242,0.0,0.0,0.0,576.129100665946,1113.649124528108
4,74,38,-2.922043561935,2.347829341888,99.033279418945,0.0,0.0,0.0,101.896504676738,63.354547512478
4,75,14,-2.689310789108,2.246079683304,112.263809204102,0.0,0.0,0.0,146.739970385347,231.837091444373
4,76,29,-2.644508361816,-1.588676333427,112.962432861328,0.0,0.0,0.0,147.412357840137,254.92604854428
4,77,53,-2.428805112839,-1.385991334915,130.379653930664,0.0,0.0,0.0,178.772168624807,312.065336102088
4,78,47,-2.409024477005,-2.365065336227,136.021453857422,0.0,0.0,0.0,198.770105669081,290.454909724384
4,79,37,-2.909914016724,-3.023271560669,100.891868591309,0.0,0.0,0.0,111.50212757334,51.804857710989
4,80,10,-2.289635658264,0.43562734127,147.41438293457,0.0,0.0,0.0,461.918878351729,853.115798863793
4,81,52,-2.769150018692,-1.988935828209,92.331535339355,0.0,0.0,0.0,168.969122750268,288.204794926098
4,82,43,-2.745495319366,-0.829064130783,109.475372314453,0.0,0.0,0.0,110.545112939209,174.661502897254
4,84,69,-2.34556055069,-1.764195203781,158.620193481445,0.0,0.0,0.0,199.107766142538,232.122812937413
4,85,31,-2.803592205048,-2.050285577774,104.798812866211,0.0,0.0,0.0,147.539299651426,209.546977314757
4,86,57,-2.735025405884,-1.545654177666,117.01335144043,0.0,0.0,0.0,88.69115815812,82.883160937169
4,87,18,-2.918313980103,0.876631259918,98.709869384766,0.0,0.0,0.0,61.293858021792,53.052983171881
4,88,31,-2.838408708572,-2.693783283234,104.852508544922,0.0,0.0,0.0,99.978634110791,112.545583151376
4,89,46,-2.335321903229,1.911955714226,89.081153869629,0.0,0.0,0.0,105.165073772634,197.803637669114
4,90,31,-2.507493019104,0.172124043107,68.688980102539,0.0,0.0,0.0,38.888445114295,71.374473150628
4,91,27,-2.479212284088,-1.600524663925,122.052299499512,0.0,0.0,0.0,177.555484215665,331.660545453838
4,93,17,-2.337105751038,-1.071995854378,73.82292175293,0.0,0.0,0.0,90.712345998467,172.646916851642
4,94,19,-2.911752462387,2.706296682358,100.304656982422,0.0,0.0,0.0,94.536501251462,65.545083937294
4,98,28,-2.742817878723,2.1167345047,93.142105102539,0.0,0.0,0.0,215.172522843613,412.86554609342
4,99,42,-2.488510131836,2.776083707809,63.279727935791,0.0,0.0,0.0,55.926065865139,107.898899290162
4,100,84,-2.392858505249,1.344001293182,108.506782531738,0.0,0.0,0.0,126.484291853009,155.992759526321
4,101,31,-2.028635025024,-1.211565732956,151.093109130859,0.0,0.0,0.0,368.505564629176,709.226076547818
4,102,30,-2.250482082367,0.748733580112,162.660583496094,0.0,0.0,0.0,187.912636161597,298.128744814795
4,103,20,-2.712517023087,-1.485309123993,115.917198181152,0.0,0.0,0.0,111.498170022287,136.847964541353
4,104,19,-2.715555429459,-2.351675987244,111.886734008789,0.0,0.0,0.0,108.1831845109,172.937876011639
4,105,54,-2.664449214935,-2.475341081619,87.494758605957,0.0,0.0,0.0,251.504367964979,476.426331993481
4,108,39,-2.164955377579,-2.659687995911,106.494758605957,0.0,0.0,0.0,379.737348052073,744.548122869402
4,109,45,-2.329825639725,-0.729520618916,148.172317504883,0.0,0.0,0.0,201.607410536227,328.861023979244
4,110,46,-2.657636165619,1.274128913879,117.598304748535,0.0,0.0,0.0,130.183012988756,209.652619833294
4,111,31,-2.431098937988,-0.097481675446,69.989936828613,0.0,0.0,0.0,17.518119748155,11.910883676024
4,112,13,-2.847073554993,1.751615285873,107.798568725586,0.0,0.0,0.0,100.006414008012,46.77512234915
4,113,40,-2.469042062759,2.733500957489,141.432281494141,0.0,0.0,0.0,158.779594597981,230.29961076989
4,114,21,-2.624328374863,-0.640275657177,111.349479675293,0.0,0.0,0.0,161.689550079139,289.546081816631
4,115,23,-2.222593545914,-1.925047397614,73.11686706543,0.0,0.0,0.0,19.787243174829,30.615285212466
4,116,17,-2.293594121933,-2.700737714767,77.412155151367,0.0,0.0,0.0,88.965433456901,168.11401102568
4,117,6,-2.643169164658,1.032408118248,119.034477233887,0.0,0.0,0.0,112.500420482052,181.995360624412
4,118,34,-2.409821271896,-0.026249229908,90.969505310059,0.0,0.0,0.0,283.938523527135,557.658939209388
