file_idx,event_idx,gen_particle_idx,eta,phi,pt,vx,vy,vz,sum_e,sum_e_minus_pt
0,0,3,-6.835795879364,-2.855776548386,1.969164609909,0.0,0.0,0.0,0.0,0.0
0,1,1,-7.135824203491,0.794904947281,1.31533062458,0.0,0.0,0.0,1.981164527861,3.073734716896
0,2,1,-6.785472393036,0.051789168268,2.135329723358,0.0,0.0,0.0,4.360385523808,8.243421472554
0,3,30,-6.37842464447,-0.768050909042,3.174457073212,0.0,0.0,0.0,14.063652841087,25.498670639675
0,4,58,-6.417760848999,0.921860039234,2.345906972885,0.0,0.0,0.0,7.339363846143,9.579816275119
0,5,6,-6.331096172333,-2.560989141464,3.331939935684,0.0,0.0,0.0,11.245927687605,15.030598474273
0,6,27,-6.015497207642,-2.523279666901,4.60741186142,0.0,0.0,0.0,21.001798257542,26.41949353403
0,7,2,-6.561547279358,0.273594737053,2.687107086182,0.0,0.0,0.0,5.893462540751,8.538917155837
0,8,1,-6.794814109802,-2.773035526276,2.124118328094,0.0,0.0,0.0,4.670687915733,8.988326547421
0,9,1,-7.260272026062,-1.243253827095,1.3123524189,0.0,0.0,0.0,7.608844485849,6.997866743596
0,10,36,-6.107844829559,0.201328039169,3.38884305954,0.0,0.0,0.0,6.759941654172,10.264439653733
0,11,5,-6.573254108429,0.561949253082,2.59969162941,0.0,0.0,0.0,2.495630300284,3.340720130929
0,12,1,-6.965077400208,-1.387272119522,1.64276266098,0.0,0.0,0.0,1.336428625154,2.44802432949
0,13,1,-6.270357608795,1.097926735878,3.337782859802,0.0,0.0,0.0,0.893774130094,1.737246996729
0,14,5,-7.105644702911,0.461340755224,1.417546272278,0.0,0.0,0.0,0.0,0.0
0,15,32,-7.493982315063,-2.796689271927,0.993131041527,0.0,0.0,0.0,4.387130150219,8.054695596693
0,16,7,-7.080024719238,2.375773906708,1.582976460457,0.0,0.0,0.0,2.528920511754,3.447971114124
0,17,2,-7.051226615906,1.190120697021,1.644911170006,0.0,0.0,0.0,11.380032283502,16.744566683887
0,18,0,-7.11517572403,0.217223495245,1.498551130295,0.0,0.0,0.0,4.409593842339,0.482466621507
0,19,2,-6.38269329071,-0.999505758286,3.1325070858,0.0,0.0,0.0,12.100679712794,18.719092666608
0,20,1,-6.289212226868,2.244138479233,3.441984176636,0.0,0.0,0.0,3.859459426954,3.85909581387
0,21,1,-7.312960147858,-3.132492780685,1.229630470276,0.0,0.0,0.0,3.853013961477,6.588055567971
0,22,2,-7.087748527527,-1.015794157982,1.575661301613,0.0,0.0,0.0,1.756270236309,0.43107575927
0,23,52,-4.569267272949,0.934085667133,6.873059272766,0.0,0.0,0.0,2.504336857291,3.950059780584
0,24,2,-7.011676311493,-1.769213676453,1.707214713097,0.0,0.0,0.0,8.376840506309,14.621192634418
0,25,47,-3.989479541779,-1.865060448647,4.72226190567,0.0,0.0,0.0,9.358511266367,10.693966368845
0,26,3,-7.160207748413,-2.081509828568,1.452887177467,0.0,0.0,0.0,3.474933714398,2.218126030516
0,27,48,-6.620028018951,0.049179308116,1.883959054947,0.0,0.0,0.0,6.233556807354,9.151613386327
0,28,4,-6.720587730408,3.031925678253,2.28618979454,0.0,0.0,0.0,6.014514092315,6.620548976086
0,29,5,-7.180934906006,-1.820816636086,1.370837688446,0.0,0.0,0.0,1.632857057783,0.363039609393
0,30,1,-7.181623935699,-1.144857048988,1.362686395645,0.0,0.0,0.0,1.896023123613,3.511029685818
0,31,2,-6.145476341248,-1.026960730553,3.034932374954,0.0,0.0,0.0,4.082060886175,1.941342623743
0,32,29,-6.13681268692,0.232262313366,4.032451152802,0.0,0.0,0.0,13.236100510397,19.066261240252
0,33,12,-6.289344787598,0.927083134651,3.293867826462,0.0,0.0,0.0,21.160488274246,16.158503291992
0,34,1,-6.381658554077,1.898200154305,2.816056013107,0.0,0.0,0.0,0.0,0.0
0,35,6,-7.22523355484,-2.372475385666,1.286073088646,0.0,0.0,0.0,0.0,0.0
0,36,6,-7.205015182495,-1.88166987896,1.302888274193,0.0,0.0,0.0,6.093018830662,7.637926044307
0,37,1,-6.978866100311,-0.201823413372,1.754319310188,0.0,0.0,0.0,2.212159452077,2.66550307165
0,38,9,-6.557409286499,-3.108143806458,2.247228145599,0.0,0.0,0.0,0.0,0.0
0,39,1,-6.790133476257,-1.374280810356,1.906608581543,0.0,0.0,0.0,5.057801715948,0.239098856181
0,40,26,-6.724304199219,-0.717565655708,2.089018344879,0.0,0.0,0.0,14.556118947117,16.645035708788
0,41,44,-6.927336215973,-1.480823874474,1.694170117378,0.0,0.0,0.0,6.658427102093,1.320771192369
0,42,4,-6.585790157318,-1.041514635086,2.559053659439,0.0,0.0,0.0,7.750311943066,10.591329311063
0,43,2,-7.030061244965,-0.186933904886,1.573023557663,0.0,0.0,0.0,2.894698295498,1.474529542449
0,44,3,-6.838511943817,-2.030297517776,2.026693105698,0.0,0.0,0.0,10.761178927955,17.051800327247
0,45,1,-7.49798822403,0.50777477026,1.042099118233,0.0,0.0,0.0,2.848912719303,5.402418723263
0,46,1,-6.64234828949,-2.250019550323,2.459627151489,0.0,0.0,0.0,2.318828289783,0.508352593851
0,47,2,-7.361032485962,0.666373252869,1.154573321342,0.0,0.0,0.0,3.124908443857,1.015930413686
0,48,2,-7.015937805176,1.572927236557,1.685598134995,0.0,0.0,0.0,1.208941017405,0.187606486083
0,49,0,-7.225071907043,2.616469144821,1.38371181488,0.0,0.0,0.0,3.238298113854,0.792917788767
0,50,1,-7.403807640076,-1.60857462883,1.141663551331,0.0,0.0,0.0,2.670262083429,2.872560339235
0,51,1,-7.170745849609,1.253238081932,1.441497325897,0.0,0.0,0.0,2.722362469645,2.942854186174
0,52,1,-7.022952079773,-2.722337961197,1.68826842308,0.0,0.0,0.0,2.968209846469,5.205531307883
