file_idx,event_idx,gen_particle_idx,eta,phi,pt,vx,vy,vz,sum_e,sum_e_minus_pt
3,0,26,-3.462193727493,0.884273707867,46.009464263916,0.0,0.0,0.0,72.276767961809,133.425432197847
3,1,69,-3.209800243378,-2.173456192017,75.388122558594,0.0,0.0,0.0,128.578563393605,42.377512112351
3,2,5,-3.642636060715,1.839761614799,49.139015197754,0.0,0.0,0.0,44.789571291096,35.799685852837
3,3,29,-3.725206851959,2.868649244308,22.441959381104,0.0,0.0,0.0,5.882651632391,9.70531047559
3,4,79,-3.25577044487,-0.992171347141,28.761501312256,0.0,0.0,0.0,23.579582083543,34.399096595109
3,5,49,-3.655660867691,2.274430274963,28.57465171814,0.0,0.0,0.0,24.682005810574,41.562831405009
3,6,43,-3.240481615067,2.584946393967,71.498062133789,0.0,0.0,0.0,49.3490734366,60.210388118132
3,7,11,-3.944000482559,-0.34785503149,36.658367156982,0.0,0.0,0.0,37.626722462032,19.794077763071
3,8,52,-3.741999149323,-2.95348238945,40.744068145752,0.0,0.0,0.0,57.636051630776,85.243301798547
3,9,64,-3.446190595627,-2.568455457687,21.49684715271,0.0,0.0,0.0,9.969766346386,14.37932022987
3,10,85,-2.834870576859,1.364195108414,54.858169555664,0.0,0.0,0.0,56.106295057919,100.976668757724
3,11,15,-3.771094799042,1.84893476963,40.494468688965,0.0,0.0,0.0,64.51752026806,119.794949791091
3,12,13,-3.761677265167,-2.114852905273,42.576873779297,0.0,0.0,0.0,40.534758133279,52.761335574931
3,13,48,-2.995085716248,3.056600093842,39.757503509521,0.0,0.0,0.0,17.623508617352,13.423428742946
3,14,36,-2.802990198135,1.653761267662,14.177145957947,0.0,0.0,0.0,2.326799610841,4.228096967859
3,15,60,-2.863806247711,1.467640042305,26.167016983032,0.0,0.0,0.0,29.957697327587,36.938610486846
3,16,18,-3.760216236115,-2.556658744812,31.824983596802,0.0,0.0,0.0,21.925878483654,41.232675541642
3,17,24,-3.808329582214,0.557974517345,35.17529296875,0.0,0.0,0.0,132.046793902265,259.764691789667
3,18,11,-3.809223413467,1.357565641403,40.635959625244,0.0,0.0,0.0,52.58152450258,81.650988848886
3,19,73,-3.599059820175,-3.11657500267,41.432163238525,0.0,0.0,0.0,78.07621608106,134.419710994102
3,20,51,-3.639375209808,-0.861128687859,47.308692932129,0.0,0.0,0.0,60.807076864987,100.462839883674
3,21,16,-3.143351078033,-1.689607381821,20.286977767944,0.0,0.0,0.0,53.955246939704,37.843916615885
3,22,89,-3.215015888214,2.503061294556,13.21035861969,0.0,0.0,0.0,19.421068726652,34.07580829477
3,23,20,-3.195245504379,-1.489133477211,60.370609283447,0.0,0.0,0.0,170.661915452012,330.882491410565
3,24,8,-2.143738269806,-2.004429578781,3.911343097687,-0.195723250508,-0.397394150496,-1.594234585762,72.966975800013,136.308365044042
3,24,27,-3.80597949028,1.115133404732,36.897708892822,0.0,0.0,0.0,72.966975800013,136.308365044042
3,25,41,-3.763940572739,-1.825405359268,29.04979133606,0.0,0.0,0.0,3.801862775427,4.259951813895
3,26,12,-3.58027100563,-2.008632898331,49.385681152344,0.0,0.0,0.0,59.17652848677,98.85696230783
3,27,25,-3.750389814377,-2.771518707275,42.354610443115,0.0,0.0,0.0,61.948148944947,78.587289811674
3,28,50,-3.523202896118,-1.595363259315,19.779384613037,0.0,0.0,0.0,7.902191402044,8.418474965948
3,29,23,-4.593896865845,-1.271690249443,4.316655158997,0.355611771345,-0.840416550636,-43.278293609619,15.484587636197,22.989644566658
3,29,28,-3.20677447319,1.633607387543,17.959707260132,0.0,0.0,0.0,15.484587636197,22.989644566658
3,30,27,-3.580812215805,-0.814122617245,34.788227081299,0.0,0.0,0.0,1.067339448528,1.659112450565
3,31,59,-3.911328554153,0.800960898399,30.836645126343,0.0,0.0,0.0,19.502059540674,21.649640282951
3,32,60,-3.936350345612,-1.532301783562,28.39669418335,0.0,0.0,0.0,248.32393582746,322.989549034403
3,33,6,-2.808351278305,-2.861540317535,36.204769134521,0.0,0.0,0.0,4.320614470026,4.648780717799
3,34,26,-3.982097148895,0.073050156236,31.484897613525,0.0,0.0,0.0,90.084494366646,173.823816214387
3,35,10,0.073300674558,0.642336189747,0.304710417986,0.008036851883,0.004795566667,-0.024288365617,2.337480016407,2.381671465897
3,35,20,-3.575645923615,0.328469157219,23.937788009644,0.0,0.0,0.0,2.337480016407,2.381671465897
3,36,21,-3.527981519699,1.751217246056,42.78141784668,0.0,0.0,0.0,137.714967785005,271.65463707771
3,37,18,-3.381368160248,-1.407651901245,62.426868438721,0.0,0.0,0.0,58.567604180562,71.914483714437
3,38,63,-3.633946418762,-1.68906390667,41.711086273193,0.0,0.0,0.0,137.414778652397,263.113380825868
3,39,31,-3.864429950714,-1.579119205475,30.386981964111,0.0,0.0,0.0,20.629622287227,33.489452334176
3,40,25,-3.993029117584,-2.178542613983,32.71688079834,0.0,0.0,0.0,63.752578730805,115.952670701233
3,41,67,-2.962794303894,-1.405539035797,15.609402656555,0.0,0.0,0.0,10.130047649182,17.63193680305
3,42,20,-3.941359043121,0.249976038933,28.861112594604,0.0,0.0,0.0,156.201343523632,289.936757314921
3,43,11,-3.609986543655,-0.619897246361,20.29532623291,0.0,0.0,0.0,1.976428684998,0.369955936785
3,44,33,-3.066882133484,1.425657868385,86.463729858398,0.0,0.0,0.0,67.273256365018,44.500897329796
3,45,100,-3.190789937973,-0.733671545982,34.191181182861,0.0,0.0,0.0,15.841206382823,11.978418450482
3,46,55,-3.21381855011,2.930665254593,29.207160949707,0.0,0.0,0.0,57.334988825917,77.050724066258
3,47,26,-2.907880544662,0.559516370296,16.770469665527,0.0,0.0,0.0,5.931692611274,9.87746509043
3,48,13,-2.6990275383,-0.417021363974,41.193164825439,0.0,0.0,0.0,112.434931284861,219.35123270511
3,49,32,-3.423965930939,1.225859284401,59.321907043457,0.0,0.0,0.0,55.704116161413,79.06784848501
3,50,31,-3.924881696701,-2.965083360672,33.660934448242,0.0,0.0,0.0,98.48140760503,160.526291855945
3,51,37,-3.552774906158,2.41325378418,33.155559539795,0.0,0.0,0.0,37.4715144396,41.281058733844
3,52,48,-2.834516763687,1.525200486183,97.394332885742,0.0,0.0,0.0,129.731290567029,216.622994922268
3,53,48,-1.732973098755,-2.485357522964,1.410487413406,-1.277244210243,-0.784678518772,-3.333243846893,53.218943842215,94.476810442958
3,53,52,-3.879901647568,1.877429962158,36.653133392334,0.0,0.0,0.0,53.218943842215,94.476810442958
3,54,78,-3.271814823151,-0.816056489944,39.987045288086,0.0,0.0,0.0,119.235849035516,223.225835366307
