file_idx,event_idx,gen_particle_idx,eta,phi,pt,vx,vy,vz,sum_e,sum_e_minus_pt,Q2,x,y
0,707,2,-7.151399612427,-1.158031463623,1.47024333477,0.0,0.0,0.0,1.12675611151,0.563872595429,2.212468385696,9.1153765e-05,0.022984597832
0,708,15,-7.399031639099,-2.714928865433,1.090382814407,0.0,0.0,0.0,3.368909655441,2.452892042342,1.280918836594,1.6891348e-05,0.071811132133
0,709,2,-6.637828350067,-0.045322835445,2.477770805359,0.0,0.0,0.0,12.628525712938,24.100995669464,6.231463432312,0.0003991946,0.014782226644
0,710,1,-6.87446975708,0.734206676483,1.828994274139,0.0,0.0,0.0,2.162622955591,0.517282587141,3.630523204803,4.3748823e-05,0.078584566712
0,711,2,-6.633960723877,-1.567727208138,2.498260974884,0.0,0.0,0.0,7.429971672915,9.879643614459,6.307343482971,0.000570495671,0.010469563305
0,712,1,-6.45400762558,-0.820532858372,2.940860033035,0.0,0.0,0.0,2.654610504254,1.061964178097,8.888647079468,0.000311755284,0.026999535039
0,713,25,-6.764867782593,0.600926101208,2.178840398788,0.0,0.0,0.0,3.055008212341,3.481400865317,2244.590576171875,0.002125832252,0.999867796898
0,714,43,-6.950776576996,2.860460042953,1.681699514389,0.0,0.0,0.0,6.034512254409,2.73865869382,3.09289932251,3.4211433e-05,0.085610881448
0,715,2,-7.48427438736,-1.766292452812,1.067300796509,0.0,0.0,0.0,4.592342091018,7.533035252789,1.151354193687,0.000102699923,0.010616301559
0,716,2,-7.278901576996,-0.709965586662,1.281591057777,0.0,0.0,0.0,3.401116518168,2.665673380713,1.69771194458,4.9412731e-05,0.032535657287
0,717,1,-6.949104785919,-2.614958763123,1.555213570595,0.0,0.0,0.0,0.979708236678,1.691591461473,2.865057706833,1.7414368e-05,0.155797362328
0,718,71,-6.30615568161,1.385328769684,2.326601266861,0.0,0.0,0.0,3.216355355771,1.922437658534,8.152571678162,2.2974853e-05,0.336028665304
0,719,1,-6.267516613007,-0.183165475726,3.593394517899,0.0,0.0,0.0,6.463413534585,9.689695889048,13.08754825592,0.000926519511,0.013376367278
0,720,47,-5.351492404938,-2.169043064117,8.087267875671,0.0,0.0,0.0,5.687774487484,5.218886224117,255.181060791016,0.000248918717,0.970790028572
0,721,1,-7.101279735565,-2.558530569077,1.565384864807,0.0,0.0,0.0,4.89243985322,6.605946674839,2.476713895798,0.000221001275,0.010612445883
0,722,2,-6.596428871155,-0.111801356077,2.087365865707,0.0,0.0,0.0,2.05192337728,3.373087178607,5.471510410309,2.5439136e-05,0.203675746918
0,723,54,-6.207260608673,0.269113898277,2.651879549026,0.0,0.0,0.0,9.993187879437,12.453841378125,10.258313179016,3.0891748e-05,0.314461827278
0,724,14,-5.590382575989,0.00346045685,6.69106388092,0.0,0.0,0.0,4.503936309554,7.80737970028,47.964965820312,0.000681964972,0.066603422165
0,725,2,-5.369077205658,-2.124611854553,7.155516624451,0.0,0.0,0.0,0.0,0.0,64.000259399414,0.000303059205,0.199980974197
0,726,1,-7.047590732574,2.550746917725,1.530058860779,0.0,0.0,0.0,0.492852191471,0.023090442099,2.554345846176,2.8971643e-05,0.083491258323
0,727,6,-7.243648052216,0.62834239006,1.355267286301,0.0,0.0,0.0,8.003772487303,11.996521997315,1.859729290009,0.000142524208,0.012356502004
0,728,17,-6.349971294403,-1.378024220467,2.916689872742,0.0,0.0,0.0,0.0,0.0,9.782140731812,7.1067545e-05,0.130345806479
0,729,22,-7.422889709473,2.722017526627,1.10910987854,0.0,0.0,0.0,5.790363728982,9.314445413715,1.27220082283,3.6425921e-05,0.033073455095
0,730,1,-6.715477466583,0.14457963407,2.127076625824,0.0,0.0,0.0,4.820636474638,8.687549921542,4.949821949005,5.4544347e-05,0.08593583107
0,731,45,-7.148222923279,-0.314824938774,1.470777392387,0.0,0.0,0.0,12.039164473812,16.873397084026,2.220314264297,8.171748e-05,0.025729652494
0,732,2,-6.465217590332,-1.18467438221,2.436875343323,0.0,0.0,0.0,1.153370569417,0.023077599919,7.283266544342,3.735039e-05,0.184656888247
0,733,1,-7.151899814606,1.266366839409,1.43684053421,0.0,0.0,0.0,3.963674014776,4.440984086885,2.161121368408,4.577919e-05,0.044703908265
