file_idx,event_idx,gen_particle_idx,eta,phi,pt,vx,vy,vz,sum_e,sum_e_minus_pz,Q2,x,y
2,868,45,-4.809313774109,1.830070376396,10.177548408508,0.0,0.0,0.0,91.246234143875,127.102635674496,159.325759887695,0.000431235065,0.349869728088
2,869,37,-4.659119129181,2.770097255707,5.788471221924,0.0,0.0,0.0,15.560546744214,28.939799846045,105.301712036133,0.000146254504,0.681805729866
2,870,1,-5.127956390381,-0.128539130092,10.101296424866,0.0,0.0,0.0,3.491514935513,6.125354036835,114.983421325684,0.000967002823,0.112600915134
2,871,23,-5.115906238556,0.854272484779,8.689405441284,0.0,0.0,0.0,28.397204425164,52.941480747561,100.110900878906,0.000385719468,0.24577870965
2,872,52,-4.88472366333,0.843032002449,11.046007156372,0.0,0.0,0.0,12.203791570272,14.904413689684,160.360717773438,0.000635046046,0.239126250148
2,873,27,-5.094903945923,-0.616056501865,9.056057929993,0.0,0.0,0.0,12.026235567585,13.960891768842,106.549560546875,0.000438136689,0.230290740728
2,874,39,-5.059107303619,0.82566434145,10.647655487061,0.0,0.0,0.0,14.974723043004,19.751873702533,129.841278076172,0.000969394459,0.126837208867
2,875,30,-4.886244773865,1.291223168373,12.862197875977,0.0,0.0,0.0,19.111681923363,14.780872136222,186.443496704102,0.001566958847,0.112674102187
2,876,25,-4.96452999115,3.050228595734,12.423436164856,0.0,0.0,0.0,14.7480928189,4.99731830693,166.523284912109,0.002155676484,0.073151931167
2,877,16,-4.917799949646,-0.29895401001,13.732488632202,0.0,0.0,0.0,25.061886173118,38.151812394731,192.875473022461,0.008203589357,0.022264223546
2,878,45,-4.611884117126,0.626440703869,5.422030448914,0.0,0.0,0.0,5.824125951099,4.853007648153,103.406402587891,0.000136820367,0.715700149536
2,879,30,-4.980447292328,-0.726853489876,12.710176467896,0.0,0.0,0.0,24.961919303816,42.915707101778,167.676422119141,0.004344808869,0.036545656621
