file_idx,event_idx,gen_particle_idx,eta,phi,pt,vx,vy,vz,sum_e,sum_e_minus_pt,Q2,x,y
1,0,21,-5.803096294403,0.884273707867,5.563969135284,0.0,0.0,0.0,2.015330523025,0.073850918073,32.242832183838,0.000766072772,0.039856359363
1,1,5,-5.970628261566,1.326114535332,3.793476581573,0.0,0.0,0.0,9.40812516954,5.357695366347,18.592069625854,7.7906669e-05,0.225989118218
1,2,8,-6.286952018738,-1.333293199539,3.521206617355,0.0,0.0,0.0,10.285728167439,17.269842270171,12.57778263092,0.000837458472,0.014222478494
1,3,2,-6.204591751099,-0.61083304882,3.765932798386,0.0,0.0,0.0,7.862149601892,14.501530210277,14.60675907135,0.000475943467,0.029062498361
1,4,57,-5.864424705505,1.940839529037,3.395439624786,0.0,0.0,0.0,5.602828879884,2.724962627364,18.505884170532,4.6482903e-05,0.37700843811
1,5,16,-6.093668460846,0.495225131512,2.400259494781,0.0,0.0,0.0,1.164763609391,1.789761286603,10.401906013489,2.2079059e-05,0.446135550737
1,6,2,-6.071736812592,2.832501411438,4.23840713501,0.0,0.0,0.0,1.201275768689,2.219437031143,18.775091171265,0.000411605317,0.043195202947
1,7,12,-6.373867511749,-1.004525661469,3.149983644485,0.0,0.0,0.0,6.591027669952,10.649825123555,10.315114021301,0.000256568135,0.03807200864
1,8,33,-6.190609931946,0.689070522785,3.586124420166,0.0,0.0,0.0,10.82197154823,18.628146240669,14.105187416077,0.00015134165,0.08825815469
1,9,39,-6.00492143631,-1.985460639,2.480238199234,0.0,0.0,0.0,1.748103871679,1.613354839503,11.746008872986,2.3353901e-05,0.476283282042
1,10,41,-6.035478591919,-1.729718446732,4.290379524231,0.0,0.0,0.0,4.587904154458,6.199777821942,19.707063674927,0.000282964756,0.065951399505
1,11,23,-6.020208358765,2.111792087555,4.584134578705,0.0,0.0,0.0,16.492559445796,25.669019471247,21.380374908447,0.001182458014,0.017122374848
1,12,28,-5.551910877228,0.176519170403,7.210749149323,0.0,0.0,0.0,23.560824617646,35.316473158935,53.717704772949,0.001586111845,0.03207141161
1,13,55,-5.664297103882,0.675491154194,3.945912361145,0.0,0.0,0.0,7.495028633968,5.118558480201,26.270948410034,6.1076316e-05,0.407321542501
1,14,24,-5.576035499573,1.016208171844,6.848277568817,0.0,0.0,0.0,17.901619326447,25.53193237319,49.80135345459,0.000809193007,0.058280527592
1,15,7,-5.165637016296,-1.160394668579,9.019667625427,0.0,0.0,0.0,2.392321991356,0.991643545191,98.874458312988,0.000528405653,0.177194848657
1,16,37,-5.531692504883,-0.296947568655,7.155831336975,0.0,0.0,0.0,24.245782243986,38.163507290453,54.397357940674,0.000878019084,0.058668952435
1,17,67,-6.268840789795,-2.86624288559,3.129004240036,0.0,0.0,0.0,26.705879311697,42.902891915685,11.381103515625,7.7123579e-05,0.139743506908
1,18,33,-5.976115226746,0.967093586922,4.181213855743,0.0,0.0,0.0,2.414056423671,1.893208936711,20.380264282227,0.000135737107,0.142182350159
1,19,22,-6.299463272095,0.206336125731,3.326799154282,0.0,0.0,0.0,5.793116395068,9.809025057603,11.735612869263,0.000195234519,0.056922458112
1,20,40,-6.111019134521,-1.405239582062,2.341314792633,0.0,0.0,0.0,7.529005621167,10.881790482875,9.971928596497,2.0971507e-05,0.450281351805
1,21,5,-6.150765895844,0.680346190929,4.01837015152,0.0,0.0,0.0,11.116882504792,20.303314401963,16.447788238525,0.000852551893,0.018269266933
1,22,42,-6.262369155884,2.365028142929,3.610779047012,0.0,0.0,0.0,15.831757593336,21.682699282223,13.218733787537,0.000914140895,0.013693396933
1,23,1,-5.458708286285,-1.521442055702,8.040144920349,0.0,0.0,0.0,7.216375381636,13.825102751051,65.747337341309,0.00370983989,0.016782529652
1,24,1,-6.273985385895,2.020073890686,3.24679017067,0.0,0.0,0.0,1.048686023278,1.5013536356,11.748929977417,0.000108273496,0.102756805718
1,25,31,-5.221786022186,-1.797893285751,5.062776565552,0.0,0.0,0.0,8.007377262381,3.932899998361,52.468318939209,9.714067e-05,0.511482179165
1,26,48,-5.996513843536,0.963573813438,3.65553855896,0.0,0.0,0.0,11.18986010636,14.259492306553,17.458208084106,7.0478047e-05,0.234574213624
1,27,25,-3.995859146118,0.758828043938,5.908066749573,0.0,0.0,0.0,4.359715857579,7.223802459424,208.625396728516,0.000237256783,0.832689285278
1,28,50,-6.049371242523,2.475584745407,3.89275097847,0.0,0.0,0.0,11.970399195257,15.995492170209,17.633939743042,0.000118715187,0.140662238002
1,29,68,-4.829626560211,2.725985765457,10.356383323669,0.0,0.0,0.0,5.239412739827,6.692897773294,158.865341186523,0.000463077216,0.324870437384
1,30,1,-6.019548892975,1.440721273422,2.913711309433,0.0,0.0,0.0,2.408329304907,1.945567636858,13.598494529724,3.4276691e-05,0.375687211752
1,31,50,-6.070313453674,0.355427831411,2.423874855042,0.0,0.0,0.0,0.0,0.0,10.752459526062,2.2447681e-05,0.453597635031
1,32,14,-5.941849708557,1.865787267685,4.898724555969,0.0,0.0,0.0,16.033016470911,28.607693606904,24.709943771362,0.000811577833,0.028832083568
1,33,29,-5.915083408356,-1.612867951393,4.777456283569,0.0,0.0,0.0,0.718033382483,0.182895576207,24.751979827881,0.000300934305,0.077888377011
